name,position_error,angle_error,normalized_position_error,normalized_angle_error,num_aircrafts_for_normalization,number_of_missed_aircrafts,intersection_distances,distances_from_red_aircraft,num_aircrafts
./1788669402/Task_1_1_2.json,279.25075839125134,6.984838486960335,139.62537919562567,3.4924192434801675,2,0,0.0,0.0,2
./1788669402/Task_1_1_8_secondary.json,265.28058125243496,7.028358059300494,132.64029062621748,3.514179029650247,2,0,0.0,0.0,2
./1788669402/Task_1_1_6_secondary.json,454.98791793093113,140.3555843992445,227.49395896546557,70.17779219962225,2,0,0.0,0.0,2
./1788669402/Task_1_3_6.json,1498.990429139249,188.16300533873476,374.74760728481226,47.04075133468369,4,0,0.0,0.0,4
./1788669402/Task_1_3_1.json,1304.842417927843,572.4472539367089,326.21060448196073,143.11181348417722,4,0,0.0,0.0,4
./1788669402/Task_1_3_9_secondary.json,876.332984392093,351.526273301034,219.08324609802324,87.8815683252585,4,0,0.0,0.0,4
./1788669402/Task_1_1_7_secondary.json,572.2627137084419,4.974286945695837,286.13135685422094,2.4871434728479187,2,0,0.0,0.0,2
./1788669402/Task_1_5_9_secondary.json,1242.5594776333483,228.34525755090118,248.51189552666966,45.66905151018024,5,1,217.20871299282632,168.61791126686393,6
./1788669402/Task_1_1_9.json,571.5818007334597,141.8131812830292,285.79090036672983,70.9065906415146,2,0,0.0,0.0,2
./1788669402/Task_1_5_6_secondary.json,1432.7771803984085,425.1065467301652,238.7961967330681,70.8510911216942,6,0,0.0,0.0,6
./1788669402/Task_1_5_5_secondary.json,1197.446263666711,256.20089313868397,239.4892527333422,51.240178627736796,5,1,51.37432527158012,55.80322571321482,6
./1788669402/Task_1_5_4.json,1019.0895793580956,229.03842614381608,203.81791587161914,45.80768522876322,5,1,110.7203423408009,390.3857067055606,6
./1788669402/Task_1_5_1_secondary.json,1118.7426664200423,526.0413770635639,186.45711107000704,87.67356284392731,6,0,0.0,0.0,6
./1788669402/Task_1_5_7_secondary.json,1006.931884486318,438.96764071621044,167.82198074771966,73.16127345270174,6,0,0.0,0.0,6
./1788669402/Task_1_3_7.json,1282.0474673625833,371.62266067736664,320.51186684064584,92.90566516934166,4,0,0.0,0.0,4
./1788669402/Task_1_3_10.json,893.3448632253273,358.06498935694907,223.33621580633184,89.51624733923727,4,0,0.0,0.0,4
./1788669402/Task_1_3_5_secondary.json,1209.3632712392093,232.75738192177764,302.34081780980233,58.18934548044441,4,0,0.0,0.0,4
./1788669402/Task_1_3_8.json,1079.0185084523473,304.7375820089509,269.7546271130868,76.18439550223772,4,0,0.0,0.0,4
./1788669402/Task_1_1_10.json,321.40694935656427,357.27399666186835,160.70347467828213,178.63699833093418,2,0,0.0,0.0,2
./1788669402/Task_1_1_5.json,717.2118895410401,5.376188669990175,358.60594477052007,2.6880943349950877,2,0,0.0,0.0,2
./1788669402/Task_1_3_2.json,696.5453053381359,344.3286777213857,174.13632633453398,86.08216943034643,4,0,0.0,0.0,4
./1788669402/Task_1_5_2_secondary.json,950.681500025518,251.00872319770838,190.13630000510358,50.20174463954167,5,1,1.0,1.0,6
./1788669402/Task_1_3_3.json,765.6437843316025,177.56513822185627,191.41094608290064,44.39128455546407,4,0,0.0,0.0,4
./1788669402/Task_1_5_8_secondary.json,1080.1367644629688,161.53373353882432,180.02279407716148,26.922288923137387,6,0,0.0,0.0,6
./1788669402/Task_1_5_10.json,1569.9669803373388,162.60464476792438,261.66116338955646,27.100774127987396,6,0,0.0,0.0,6
./1788669402/Task_1_3_4.json,1269.5644538423915,439.7368881564564,317.39111346059786,109.9342220391141,4,0,0.0,0.0,4
./1788669402/Task_1_1_4_secondary.json,698.9675089719208,128.2531329845977,349.4837544859604,64.12656649229885,2,0,0.0,0.0,2
./1788669402/Task_1_1_3_secondary.json,423.87664409481886,9.818255666328405,211.93832204740943,4.909127833164202,2,0,0.0,0.0,2
./3437429070/Task_1_5_8.json,420.2548132381256,194.29464273936446,84.05096264762513,38.85892854787289,5,1,684.8964337766696,246.78938388836744,6
./3437429070/Task_1_1_8_secondary.json,22.261052372000577,21.23320635339401,11.130526186000289,10.616603176697005,2,0,0.0,0.0,2
./3437429070/Task_1_3_8_secondary.json,547.9804721305395,89.51920856067875,136.99511803263488,22.379802140169687,4,0,0.0,0.0,4
./3437429070/Task_1_3_6.json,170.69411437766027,218.3073981841948,42.67352859441507,54.5768495460487,4,0,0.0,0.0,4
./3437429070/Task_1_3_1.json,239.977127570525,54.0605348140786,59.99428189263125,13.51513370351965,4,0,0.0,0.0,4
./3437429070/Task_1_1_7_secondary.json,16.77032961426901,3.5840636814667626,8.385164807134505,1.7920318407333813,2,0,0.0,0.0,2
./3437429070/Task_1_5_5_secondary.json,610.4654685848622,316.6804774519337,101.74424476414369,52.78007957532228,6,0,0.0,0.0,6
./3437429070/Task_1_5_1_secondary.json,423.90480401521904,53.153349042233245,84.78096080304381,10.63066980844665,5,1,-734.3137655675681,353.30581653859025,6
./3437429070/Task_1_5_7_secondary.json,668.657692725567,224.69282234506727,133.7315385451134,44.93856446901346,5,1,-290.04049115193203,356.7408022640528,6
./3437429070/Task_1_1_6.json,29.484449931773035,4.654420436912332,14.742224965886518,2.327210218456166,2,0,0.0,0.0,2
./3437429070/Task_1_3_4_secondary.json,357.40932171150365,85.12765088904914,89.35233042787591,21.281912722262284,4,0,0.0,0.0,4
./3437429070/Task_1_1_4.json,79.84894341470562,20.921920120927993,39.92447170735281,10.460960060463997,2,0,0.0,0.0,2
./3437429070/Task_1_3_10.json,492.7863067664316,366.710544806476,123.1965766916079,91.677636201619,4,0,0.0,0.0,4
./3437429070/Task_1_3_2_secondary.json,241.29560152649532,51.1614289699077,60.32390038162383,12.790357242476926,4,0,0.0,0.0,4
./3437429070/Task_1_3_5.json,620.9584546705332,23.398510951634027,155.2396136676333,5.849627737908507,4,0,0.0,0.0,4
./3437429070/Task_1_5_4_secondary.json,946.3886670132863,189.45133071025285,157.73144450221437,31.575221785042142,6,0,0.0,0.0,6
./3437429070/Task_1_5_9.json,774.2787881747399,87.92027239750395,129.04646469578998,14.653378732917325,6,0,0.0,0.0,6
./3437429070/Task_1_1_10.json,42.196464726040595,26.540215211103018,21.098232363020298,13.270107605551509,2,0,0.0,0.0,2
./3437429070/Task_1_3_7_secondary.json,19.235384061671343,6.948021952741513,19.235384061671343,6.948021952741513,1,3,-643.6338061075545,479.3537316012049,4
./3437429070/Task_1_3_7_secondary.json,19.235384061671343,6.948021952741513,19.235384061671343,6.948021952741513,1,3,-628.6011826654031,529.0085065478626,4
./3437429070/Task_1_3_7_secondary.json,19.235384061671343,6.948021952741513,19.235384061671343,6.948021952741513,1,3,-695.8328695011473,761.5366045043403,4
./3437429070/Task_1_1_5.json,17.30441328389933,3.5311795244570225,8.652206641949665,1.7655897622285113,2,0,0.0,0.0,2
./3437429070/Task_1_5_6.json,670.1618986624034,152.02108364765115,111.69364977706722,25.336847274608527,6,0,0.0,0.0,6
./3437429070/Task_1_5_2_secondary.json,292.0582407159759,336.2890319054501,48.67637345266265,56.048171984241684,6,0,0.0,0.0,6
./3437429070/Task_1_1_2_secondary.json,78.06024995406356,1.9423648970600738,39.03012497703178,0.9711824485300369,2,0,0.0,0.0,2
./3437429070/Task_1_3_3.json,280.3032417494285,34.74799813878829,70.07581043735712,8.686999534697073,4,0,0.0,0.0,4
./3437429070/Task_1_1_9_secondary.json,41.28035662652815,12.25780649091842,20.640178313264077,6.12890324545921,2,0,0.0,0.0,2
./3437429070/Task_1_5_3_secondary.json,394.89306665949636,490.0084655303332,78.97861333189927,98.00169310606664,5,1,-432.7693269813767,418.7242529398076,6
./3437429070/Task_1_3_9.json,199.60719432908354,23.954630193960305,49.901798582270885,5.988657548490076,4,0,0.0,0.0,4
./3437429070/Task_1_5_10.json,1164.0975432414793,328.03838432349147,194.01625720691322,54.67306405391525,6,0,0.0,0.0,6
./3437429070/Task_1_1_3_secondary.json,70.15340170249436,10.356835576082787,35.07670085124718,5.1784177880413935,2,0,0.0,0.0,2
./1691200944/Task_1_5_8.json,500.60474484220424,424.7330648508397,100.12094896844084,84.94661297016793,5,1,367.2768837762715,475.5880570409648,6
./1691200944/Task_1_1_8_secondary.json,77.68115772471805,3.0421557379440216,38.840578862359024,1.5210778689720108,2,0,0.0,0.0,2
./1691200944/Task_1_1_6_secondary.json,98.4771182626941,18.42342808523709,49.23855913134705,9.211714042618546,2,0,0.0,0.0,2
./1691200944/Task_1_3_8_secondary.json,571.4383700477736,135.02651598243807,142.8595925119434,33.75662899560952,4,0,0.0,0.0,4
./1691200944/Task_1_1_7_secondary.json,82.48071909143371,43.53781251546798,41.240359545716856,21.76890625773399,2,0,0.0,0.0,2
./1691200944/Task_1_5_4.json,993.040793135125,293.6623979903274,165.50679885585416,48.9437329983879,6,0,0.0,0.0,6
./1691200944/Task_1_3_6_secondary.json,820.5827655492016,37.2090848401013,205.1456913873004,9.302271210025324,4,0,0.0,0.0,4
./1691200944/Task_1_5_7_secondary.json,584.3379922337717,297.61201886269106,116.86759844675434,59.52240377253821,5,1,1242.4257403268991,369.218092731112,6
./1691200944/Task_1_3_4_secondary.json,716.3004439910753,166.69826739226784,179.07511099776883,41.67456684806696,4,0,0.0,0.0,4
./1691200944/Task_1_5_3.json,377.8163283611721,287.2472586063342,75.56326567223442,57.44945172126684,5,1,-186.8639535303271,403.6000495540108,6
./1691200944/Task_1_5_2.json,842.493324015608,167.2652216593796,168.49866480312159,33.453044331875915,5,1,52.202111944761185,553.6858314965266,6
./1691200944/Task_1_1_4.json,52.105933458527886,11.882643559267052,26.052966729263943,5.941321779633526,2,0,0.0,0.0,2
./1691200944/Task_1_3_10.json,315.5309178922501,165.13647285318837,78.88272947306253,41.28411821329709,4,0,0.0,0.0,4
./1691200944/Task_1_1_5_secondary.json,173.12077599065623,3.484830454344095,86.56038799532811,1.7424152271720474,2,0,0.0,0.0,2
./1691200944/Task_1_3_5_secondary.json,640.9362056311576,65.82453223648021,160.2340514077894,16.456133059120052,4,0,0.0,0.0,4
./1691200944/Task_1_1_1.json,22.47220505424423,3.0775044975238757,11.236102527122116,1.5387522487619378,2,0,0.0,0.0,2
./1691200944/Task_1_5_9.json,557.9779252831054,154.78773162148897,92.99632088051756,25.797955270248163,6,0,0.0,0.0,6
./1691200944/Task_1_1_10.json,63.20112520216442,0.8654293395317012,31.60056260108221,0.4327146697658506,2,0,0.0,0.0,2
./1691200944/Task_1_3_7_secondary.json,748.9186838094222,127.9940628731696,187.22967095235555,31.9985157182924,4,0,0.0,0.0,4
./1691200944/Task_1_5_6.json,352.7131473893673,153.1546328511547,70.54262947787346,30.63092657023094,5,1,95.25824598584678,172.03778654702577,6
./1691200944/Task_1_3_2.json,407.96044992738445,81.5791190185033,101.99011248184611,20.394779754625826,4,0,0.0,0.0,4
./1691200944/Task_1_1_2_secondary.json,126.3692622199598,10.645487650869171,63.1846311099799,5.322743825434586,2,0,0.0,0.0,2
./1691200944/Task_1_3_3.json,360.7350452520262,166.16075405549634,90.18376131300656,41.540188513874085,4,0,0.0,0.0,4
./1691200944/Task_1_1_9_secondary.json,176.8781916578078,4.451309434600091,88.4390958289039,2.2256547173000456,2,0,0.0,0.0,2
./1691200944/Task_1_5_1.json,368.78180234390925,221.43538562814533,92.19545058597731,55.35884640703633,4,2,-500.03429415764555,402.87467033805933,6
./1691200944/Task_1_5_1.json,368.78180234390925,221.43538562814533,92.19545058597731,55.35884640703633,4,2,-475.29096393724757,418.14471179246067,6
./1691200944/Task_1_5_10_secondary.json,516.8666473944041,168.73637623264898,129.21666184860103,42.184094058162245,4,2,-35.74503265785297,216.33307652783935,6
./1691200944/Task_1_5_10_secondary.json,516.8666473944041,168.73637623264898,129.21666184860103,42.184094058162245,4,2,592.5451338845716,356.08987629529713,6
./1691200944/Task_1_3_9.json,305.4441539866095,48.382311767141545,76.36103849665237,12.095577941785386,4,0,0.0,0.0,4
./1691200944/Task_1_3_1_secondary.json,305.6048114759141,26.86172787703719,76.40120286897853,6.715431969259297,4,0,0.0,0.0,4
./1691200944/Task_1_1_3_secondary.json,101.97700845625813,32.649927738536114,50.98850422812907,16.324963869268057,2,0,0.0,0.0,2
./1008719828/Task_1_1_1_secondary.json,22.564032314511675,11.734915735720278,11.282016157255837,5.867457867860139,2,0,0.0,0.0,2
./1008719828/Task_1_1_2.json,44.05709628591621,11.682401972966382,22.028548142958105,5.841200986483191,2,0,0.0,0.0,2
./1008719828/Task_1_3_10_secondary.json,382.8114418714611,23.581081713332345,95.70286046786528,5.895270428333086,4,0,0.0,0.0,4
./1008719828/Task_1_3_1.json,260.0752199204449,37.5592926554717,65.01880498011123,9.389823163867925,4,0,0.0,0.0,4
./1008719828/Task_1_3_9_secondary.json,169.80165737253256,45.5800741137996,42.45041434313314,11.3950185284499,4,0,0.0,0.0,4
./1008719828/Task_1_1_7_secondary.json,128.12043955712207,42.988810971739156,64.06021977856103,21.494405485869578,2,0,0.0,0.0,2
./1008719828/Task_1_5_9_secondary.json,253.13946794336738,58.919823339195055,63.284866985841845,14.729955834798764,4,2,217.20871299282632,168.61791126686393,6
./1008719828/Task_1_5_9_secondary.json,253.13946794336738,58.919823339195055,63.284866985841845,14.729955834798764,4,2,-370.3649770378082,371.1091483647365,6
./1008719828/Task_1_1_8.json,50.87853046787244,2.8544890290986444,25.43926523393622,1.4272445145493222,2,0,0.0,0.0,2
./1008719828/Task_1_1_10_secondary.json,108.94405056776503,2.7734619936113916,54.472025283882516,1.3867309968056958,2,0,0.0,0.0,2
./1008719828/Task_1_5_5_secondary.json,556.5892473265412,117.5214899488296,111.31784946530824,23.50429798976592,5,1,51.37432527158012,55.80322571321482,6
./1008719828/Task_1_5_4.json,524.3528305047466,237.96115572389368,104.87056610094933,47.59223114477874,5,1,110.7203423408009,390.3857067055606,6
./1008719828/Task_1_5_1_secondary.json,410.64504480196035,199.98665175125507,68.44084080032673,33.331108625209176,6,0,0.0,0.0,6
./1008719828/Task_1_3_6_secondary.json,375.72907720288924,27.00507343332277,93.93226930072231,6.751268358330693,4,0,0.0,0.0,4
./1008719828/Task_1_1_6.json,69.57385225275944,13.904200507122937,34.78692612637972,6.952100253561468,2,0,0.0,0.0,2
./1008719828/Task_1_5_2.json,500.5370221079068,128.7607870868633,100.10740442158136,25.75215741737266,5,1,-512.7342572418446,434.9942528355978,6
./1008719828/Task_1_3_7.json,366.51855950844015,21.76775800912587,91.62963987711004,5.441939502281468,4,0,0.0,0.0,4
./1008719828/Task_1_1_4.json,98.39740828368522,23.82900669382076,49.19870414184261,11.91450334691038,2,0,0.0,0.0,2
./1008719828/Task_1_1_5_secondary.json,276.0021644920238,11.938894071669125,138.0010822460119,5.969447035834563,2,0,0.0,0.0,2
./1008719828/Task_1_3_8.json,550.8021117125376,25.58629258766335,137.7005279281344,6.396573146915838,4,0,0.0,0.0,4
./1008719828/Task_1_1_3.json,35.27797955649831,6.857112317680254,17.638989778249154,3.428556158840127,2,0,0.0,0.0,2
./1008719828/Task_1_5_6.json,538.4515987967786,76.57034593520915,107.69031975935573,15.314069187041829,5,1,95.25824598584678,172.03778654702577,6
./1008719828/Task_1_3_2.json,217.12875236585853,39.44690504691411,54.28218809146463,9.861726261728528,4,0,0.0,0.0,4
./1008719828/Task_1_1_9_secondary.json,309.1396242291439,24.365357107427833,154.56981211457196,12.182678553713917,2,0,0.0,0.0,2
./1008719828/Task_1_3_3_secondary.json,211.1793071803908,54.67495623767854,52.7948267950977,13.668739059419636,4,0,0.0,0.0,4
./1008719828/Task_1_5_10_secondary.json,351.3726727715702,30.984968848830427,70.27453455431404,6.1969937697660855,5,1,592.5451338845716,356.08987629529713,6
./1008719828/Task_1_5_7.json,409.59908701894824,288.9482582819704,68.26651450315804,48.15804304699507,6,0,0.0,0.0,6
./1008719828/Task_1_5_8_secondary.json,463.9378816644519,96.18230440296509,92.78757633289038,19.236460880593018,5,1,219.96788882662693,199.6121238802894,6
./1008719828/Task_1_5_3_secondary.json,312.68936295637803,38.9599537349513,62.53787259127561,7.79199074699026,5,1,39.201577137911016,84.72307831990054,6
./1008719828/Task_1_3_4.json,236.177855539379,40.269684048179045,59.04446388484475,10.067421012044761,4,0,0.0,0.0,4
./4795940856/Task_1_1_1_secondary.json,39.17800560721074,12.811394329361292,19.58900280360537,6.405697164680646,2,0,0.0,0.0,2
./4795940856/Task_1_3_8_secondary.json,429.9974863979627,68.14328459668744,107.49937159949067,17.03582114917186,4,0,0.0,0.0,4
./4795940856/Task_1_3_10_secondary.json,271.1057045812685,42.76077882704004,67.77642614531713,10.69019470676001,4,0,0.0,0.0,4
./4795940856/Task_1_3_1.json,278.41958395552183,31.507454249141198,69.60489598888046,7.876863562285299,4,0,0.0,0.0,4
./4795940856/Task_1_3_9_secondary.json,237.2225673404628,26.84905978750573,59.3056418351157,6.712264946876433,4,0,0.0,0.0,4
./4795940856/Task_1_1_8.json,121.70597229637148,9.054988246171568,60.85298614818574,4.527494123085784,2,0,0.0,0.0,2
./4795940856/Task_1_5_4.json,289.4039206274591,41.82818230487317,48.23398677124319,6.971363717478861,6,0,0.0,0.0,6
./4795940856/Task_1_5_1_secondary.json,291.3402288372418,80.82375781417565,58.268045767448356,16.16475156283513,5,1,-475.29096393724757,418.14471179246067,6
./4795940856/Task_1_3_6_secondary.json,260.422421139665,14.106908865113674,65.10560528491625,3.5267272162784185,4,0,0.0,0.0,4
./4795940856/Task_1_1_6.json,57.040799340956916,3.2061139699269035,28.520399670478458,1.6030569849634517,2,0,0.0,0.0,2
./4795940856/Task_1_3_4_secondary.json,238.92101823132856,196.17982758653753,59.73025455783214,49.04495689663438,4,0,0.0,0.0,4
./4795940856/Task_1_3_7.json,399.9975378554982,39.63773259338048,99.99938446387455,9.90943314834512,4,0,0.0,0.0,4
./4795940856/Task_1_3_5_secondary.json,445.91116265463825,56.69708473479801,111.47779066365956,14.174271183699503,4,0,0.0,0.0,4
./4795940856/Task_1_5_9.json,644.2345097322666,30.521398360949682,107.3724182887111,5.086899726824947,6,0,0.0,0.0,6
./4795940856/Task_1_1_10.json,119.03946685248927,2.7016619228935923,59.519733426244635,1.3508309614467962,2,0,0.0,0.0,2
./4795940856/Task_1_1_7.json,25.59401617920155,26.49677249968488,12.797008089600775,13.24838624984244,2,0,0.0,0.0,2
./4795940856/Task_1_1_5.json,12.28594359862068,4.06579428560344,6.14297179931034,2.03289714280172,2,0,0.0,0.0,2
./4795940856/Task_1_5_5.json,565.2233336184617,50.09180920787632,94.20388893641028,8.348634867979387,6,0,0.0,0.0,6
./4795940856/Task_1_5_6.json,563.1958947444045,89.36687142486261,93.86598245740076,14.894478570810435,6,0,0.0,0.0,6
./4795940856/Task_1_3_2.json,132.87006337993532,39.86298379514157,33.21751584498383,9.965745948785392,4,0,0.0,0.0,4
./4795940856/Task_1_1_2_secondary.json,38.67504063555796,3.464462540675896,19.33752031777898,1.732231270337948,2,0,0.0,0.0,2
./4795940856/Task_1_1_9_secondary.json,61.371952662947976,10.240951811890945,30.685976331473988,5.120475905945472,2,0,0.0,0.0,2
./4795940856/Task_1_3_3_secondary.json,266.6610728407521,62.042458826865186,66.66526821018803,15.510614706716296,4,0,0.0,0.0,4
./4795940856/Task_1_5_7.json,441.3754973358223,56.02799496001934,73.56258288930371,9.337999160003223,6,0,0.0,0.0,6
./4795940856/Task_1_5_8_secondary.json,293.2941291106661,86.68777896817718,48.882354851777684,14.447963161362864,6,0,0.0,0.0,6
./4795940856/Task_1_5_3_secondary.json,336.85307130502105,110.17127605665726,56.14217855083684,18.36187934277621,6,0,0.0,0.0,6
./4795940856/Task_1_5_10.json,214.60113611395843,81.75055708138785,35.766856018993074,13.625092846897976,6,0,0.0,0.0,6
./4795940856/Task_1_1_4_secondary.json,96.24947628528278,12.0934200889361,48.12473814264139,6.04671004446805,2,0,0.0,0.0,2
./4795940856/Task_1_1_3_secondary.json,47.026416044842065,4.869188707853297,23.513208022421033,2.4345943539266486,2,0,0.0,0.0,2
./2058939492/Task_1_1_2.json,57.18827949234546,8.756229871362038,28.59413974617273,4.378114935681019,2,0,0.0,0.0,2
./2058939492/Task_1_1_8_secondary.json,97.62768887849425,7.259453037431378,48.81384443924713,3.629726518715689,2,0,0.0,0.0,2
./2058939492/Task_1_3_10_secondary.json,401.76468454050996,173.37482979532737,100.44117113512749,43.34370744883184,4,0,0.0,0.0,4
./2058939492/Task_1_3_9_secondary.json,212.3664434285567,33.471019670167735,53.09161085713917,8.367754917541934,4,0,0.0,0.0,4
./2058939492/Task_1_1_10_secondary.json,64.6078810084939,2.154818128814526,32.30394050424695,1.077409064407263,2,0,0.0,0.0,2
./2058939492/Task_1_5_5_secondary.json,525.0848636066032,242.14932792407316,105.01697272132064,48.429865584814635,5,1,-181.9867259380632,203.59027481684876,6
./2058939492/Task_1_3_6_secondary.json,438.2123835420616,91.00843172843662,109.5530958855154,22.752107932109155,4,0,0.0,0.0,4
./2058939492/Task_1_5_7_secondary.json,360.11852205487025,55.3030128758771,72.02370441097405,11.06060257517542,5,1,-290.04049115193203,356.7408022640528,6
./2058939492/Task_1_1_6.json,33.52717827639876,8.287029547041342,16.76358913819938,4.143514773520671,2,0,0.0,0.0,2
./2058939492/Task_1_3_4_secondary.json,418.8069160563063,111.32809899435489,104.70172901407658,27.832024748588722,4,0,0.0,0.0,4
./2058939492/Task_1_5_3.json,176.83865084643432,102.43752477834227,35.367730169286865,20.487504955668452,5,1,-432.7693269813767,418.7242529398076,6
./2058939492/Task_1_5_2.json,556.9184056903438,396.5235389617201,92.81973428172397,66.08725649362002,6,0,0.0,0.0,6
./2058939492/Task_1_3_7.json,373.93833340169,197.84967004689355,93.4845833504225,49.46241751172339,4,0,0.0,0.0,4
./2058939492/Task_1_1_4.json,45.54258357572748,6.70457906371891,22.77129178786374,3.352289531859455,2,0,0.0,0.0,2
./2058939492/Task_1_3_2_secondary.json,258.2954451397597,20.107228166612707,64.57386128493992,5.026807041653177,4,0,0.0,0.0,4
./2058939492/Task_1_3_5.json,582.5790077769555,58.13234889709516,145.64475194423886,14.53308722427379,4,0,0.0,0.0,4
./2058939492/Task_1_1_1.json,35.187253927039116,3.900203502506784,17.593626963519558,1.950101751253392,2,0,0.0,0.0,2
./2058939492/Task_1_5_4_secondary.json,637.7159759365529,185.38926637250228,127.54319518731059,37.077853274500455,5,1,110.7203423408009,390.3857067055606,6
./2058939492/Task_1_5_9.json,490.3243538556393,70.28371699071386,98.06487077112786,14.056743398142771,5,1,217.20871299282632,168.61791126686393,6
./2058939492/Task_1_1_7.json,171.16381054713258,32.74647076809896,85.58190527356629,16.37323538404948,2,0,0.0,0.0,2
./2058939492/Task_1_1_5.json,22.2043933720295,4.350742747304111,11.10219668601475,2.1753713736520557,2,0,0.0,0.0,2
./2058939492/Task_1_5_6.json,301.60172260963697,53.919851908558286,60.320344521927396,10.783970381711658,5,1,95.25824598584678,172.03778654702577,6
./2058939492/Task_1_1_9_secondary.json,33.3238075793812,8.222854538110006,16.6619037896906,4.111427269055003,2,0,0.0,0.0,2
./2058939492/Task_1_5_1.json,566.5141530347115,192.706594393158,113.30283060694231,38.5413188786316,5,1,-475.29096393724757,418.14471179246067,6
./2058939492/Task_1_3_3_secondary.json,135.54679211568424,22.430842683630985,33.88669802892106,5.607710670907746,4,0,0.0,0.0,4
./2058939492/Task_1_5_8_secondary.json,381.6006311440681,406.20592348428573,63.600105190678015,67.70098724738095,6,0,0.0,0.0,6
./2058939492/Task_1_5_10.json,843.9342881882098,237.8613241628089,140.65571469803498,39.64355402713482,6,0,0.0,0.0,6
./2058939492/Task_1_3_1_secondary.json,276.8793972287896,38.43543453612162,69.2198493071974,9.608858634030405,4,0,0.0,0.0,4
./2058939492/Task_1_1_3_secondary.json,37.21953860632608,23.506082695524142,18.60976930316304,11.753041347762071,2,0,0.0,0.0,2
./3485568572/Task_1_1_6_secondary.json,87.55662601375244,3.9829162655376535,43.77831300687622,1.9914581327688268,2,0,0.0,0.0,2
./3485568572/Task_1_3_6.json,152.49704364766467,57.574925025076475,38.12426091191617,14.393731256269119,4,0,0.0,0.0,4
./3485568572/Task_1_3_9_secondary.json,78.98382416793766,85.8714830228341,19.745956041984414,21.467870755708525,4,0,0.0,0.0,4
./3485568572/Task_1_5_6_secondary.json,519.0488921614763,136.15729560822012,86.50814869357937,22.69288260137002,6,0,0.0,0.0,6
./3485568572/Task_1_1_8.json,57.31424959099088,6.05650151018623,28.65712479549544,3.028250755093115,2,0,0.0,0.0,2
./3485568572/Task_1_1_10_secondary.json,9.476471310671645,1.023030205963778,4.7382356553358225,0.511515102981889,2,0,0.0,0.0,2
./3485568572/Task_1_5_4.json,450.0082827433155,110.05771244056392,75.00138045721924,18.34295207342732,6,0,0.0,0.0,6
./3485568572/Task_1_5_1_secondary.json,227.0799904463302,204.4716303760112,45.41599808926604,40.894326075202244,5,1,1.0,1.0,6
./3485568572/Task_1_5_7_secondary.json,456.37085218949153,240.68446303553446,76.06180869824858,40.11407717258908,6,0,0.0,0.0,6
./3485568572/Task_1_5_2.json,293.7517569024686,112.64016947770189,48.95862615041144,18.77336157961698,6,0,0.0,0.0,6
./3485568572/Task_1_3_10.json,236.16286136992613,47.12607593586801,59.04071534248153,11.781518983967002,4,0,0.0,0.0,4
./3485568572/Task_1_1_5_secondary.json,27.460320856730167,13.714203250677699,13.730160428365084,6.857101625338849,2,0,0.0,0.0,2
./3485568572/Task_1_3_5.json,150.55164327262088,52.666474726234796,37.63791081815522,13.166618681558699,4,0,0.0,0.0,4
./3485568572/Task_1_1_1.json,33.08224975469216,5.536326856598492,16.54112487734608,2.768163428299246,2,0,0.0,0.0,2
./3485568572/Task_1_5_9.json,421.74890928884474,196.29603965855364,70.29148488147412,32.71600660975894,6,0,0.0,0.0,6
./3485568572/Task_1_3_8.json,227.9343549270368,34.50668809320433,56.9835887317592,8.626672023301083,4,0,0.0,0.0,4
./3485568572/Task_1_3_7_secondary.json,158.76134827440677,44.04260607585802,39.69033706860169,11.010651518964504,4,0,0.0,0.0,4
./3485568572/Task_1_1_7.json,43.48347285908835,18.77867490928793,21.741736429544176,9.389337454643965,2,0,0.0,0.0,2
./3485568572/Task_1_1_3.json,41.047102753239834,1.778043106654117,20.523551376619917,0.8890215533270585,2,0,0.0,0.0,2
./3485568572/Task_1_3_2.json,121.3640227648529,72.04438533043677,30.341005691213226,18.011096332609192,4,0,0.0,0.0,4
./3485568572/Task_1_1_2_secondary.json,53.20294101747089,7.792151867470743,26.601470508735446,3.8960759337353714,2,0,0.0,0.0,2
./3485568572/Task_1_1_9_secondary.json,41.42899060947016,9.61552546271794,20.71449530473508,4.80776273135897,2,0,0.0,0.0,2
./3485568572/Task_1_3_3_secondary.json,218.27254654533883,32.19922833729564,54.56813663633471,8.04980708432391,4,0,0.0,0.0,4
./3485568572/Task_1_5_8_secondary.json,422.9271509029666,427.14951360152145,70.48785848382776,71.19158560025357,6,0,0.0,0.0,6
./3485568572/Task_1_5_3_secondary.json,279.21980820098094,116.30825594267793,46.53663470016349,19.384709323779656,6,0,0.0,0.0,6
./3485568572/Task_1_5_10.json,938.1993252386058,78.57770306625005,156.3665542064343,13.096283844375009,6,0,0.0,0.0,6
./3485568572/Task_1_3_4.json,142.60558990823336,22.46292055265755,35.65139747705834,5.615730138164388,4,0,0.0,0.0,4
./3485568572/Task_1_1_4_secondary.json,24.7380211417543,4.776442521180698,12.36901057087715,2.388221260590349,2,0,0.0,0.0,2
./3485568572/Task_1_3_1_secondary.json,114.9840476894546,46.213432752136455,28.74601192236365,11.553358188034114,4,0,0.0,0.0,4
./2651031016/Task_1_1_1_secondary.json,58.589376255824725,1.5394103621174082,29.294688127912362,0.7697051810587041,2,0,0.0,0.0,2
